Date,Open,High,Low,Close,Volume
2025-02-28 14:00:00,1.5,1.5,1.5,1.5,1196
2025-02-28 14:28:00,1.51,1.51,1.51,1.51,400
2025-02-28 14:35:00,1.56,1.65,1.56,1.65,19302
2025-02-28 14:42:00,1.61,1.65,1.58,1.65,600
2025-02-28 14:49:00,1.63,1.64,1.63,1.64,201
2025-02-28 14:58:00,1.62,1.62,1.62,1.62,2000
2025-02-28 14:59:00,1.62,1.62,1.61,1.62,4080
2025-02-28 15:00:00,1.62,1.62,1.62,1.62,6000
2025-02-28 15:02:00,1.62,1.62,1.62,1.62,4232
2025-02-28 15:04:00,1.62,1.62,1.62,1.62,800
2025-02-28 15:10:00,1.62,1.62,1.62,1.62,520
2025-02-28 15:11:00,1.62,1.64,1.62,1.64,1581
2025-02-28 15:12:00,1.64,1.64,1.63,1.63,10000
2025-02-28 15:13:00,1.63,1.63,1.63,1.63,6000
2025-02-28 15:14:00,1.63,1.64,1.63,1.64,2238
2025-02-28 15:15:00,1.64,1.64,1.63,1.63,800
2025-02-28 15:24:00,1.63,1.63,1.63,1.63,342
2025-02-28 15:28:00,1.63,1.63,1.63,1.63,2220
2025-02-28 15:29:00,1.63,1.63,1.63,1.63,303
2025-02-28 15:30:00,1.58,1.65,1.57,1.65,14836
2025-02-28 15:31:00,1.58,1.61,1.48,1.54,8830
2025-02-28 15:32:00,1.55,1.55,1.55,1.55,4453
2025-02-28 15:33:00,1.55,1.55,1.55,1.55,201
2025-02-28 15:36:00,1.51,1.51,1.51,1.51,3544
2025-02-28 15:37:00,1.52,1.52,1.52,1.52,140
2025-02-28 15:38:00,1.49,1.49,1.49,1.49,500
2025-02-28 15:41:00,1.56,1.56,1.56,1.56,150
2025-02-28 15:43:00,1.49,1.5,1.48,1.5,2000
2025-02-28 15:44:00,1.5,1.5,1.45,1.45,3974
2025-02-28 15:45:00,1.45,1.53,1.44,1.51,3090
2025-02-28 15:46:00,1.5,1.54,1.5,1.51,2400
2025-02-28 15:47:00,1.5,1.5,1.5,1.5,650
2025-02-28 15:48:00,1.5,1.5,1.49,1.5,8501
2025-02-28 15:49:00,1.5,1.5,1.5,1.5,526
2025-02-28 15:50:00,1.5,1.54,1.5,1.54,800
2025-02-28 15:51:00,1.54,1.56,1.5,1.5,1738
2025-02-28 15:52:00,1.5,1.51,1.5,1.51,2000
2025-02-28 15:55:00,1.49,1.49,1.46,1.46,8600
2025-02-28 15:56:00,1.47,1.59,1.47,1.59,503
2025-02-28 15:57:00,1.56,1.56,1.52,1.55,4703
2025-02-28 15:58:00,1.53,1.61,1.53,1.61,21753
2025-02-28 15:59:00,1.62,1.7,1.61,1.64,32262
