Date,Open,High,Low,Close,Volume
2025-02-26 10:16:00,4.22,4.22,4.22,4.22,1937
2025-02-26 13:57:00,4.32,4.32,4.32,4.32,1750
2025-02-26 14:23:00,4.32,4.32,4.32,4.32,4250
2025-02-26 15:30:00,4.27,4.28,4.27,4.28,662
2025-02-26 15:39:00,4.29,4.29,4.29,4.29,200
2025-02-26 15:41:00,4.3,4.3,4.3,4.3,1400
2025-02-26 15:42:00,4.3,4.3,4.3,4.3,100
2025-02-26 15:47:00,4.3,4.3,4.3,4.3,172
2025-02-26 15:52:00,4.3,4.3,4.3,4.3,128
2025-02-26 15:59:00,4.3,4.3,4.3,4.3,269
2025-02-26 16:04:00,4.3,4.3,4.3,4.3,550
2025-02-26 16:15:00,4.3,4.3,4.29,4.29,655
2025-02-26 16:28:00,4.29,4.29,4.29,4.29,100
2025-02-26 16:42:00,4.29,4.29,4.29,4.29,106
2025-02-26 17:07:00,4.3,4.3,4.3,4.3,100
2025-02-26 17:12:00,4.31,4.31,4.31,4.31,100
2025-02-26 17:33:00,4.31,4.31,4.31,4.31,100
2025-02-26 17:34:00,4.32,4.32,4.32,4.32,1002
2025-02-26 17:58:00,4.33,4.33,4.33,4.33,246
2025-02-26 18:02:00,4.34,4.34,4.34,4.34,1000
2025-02-26 18:05:00,4.34,4.34,4.34,4.34,400
2025-02-26 18:19:00,4.34,4.35,4.34,4.35,264
2025-02-26 20:02:00,4.32,4.32,4.32,4.32,7075
2025-02-26 20:03:00,4.27,4.27,4.26,4.26,7019
2025-02-26 20:54:00,4.28,4.28,4.28,4.28,532
2025-02-26 21:15:00,4.28,4.28,4.28,4.28,251
2025-02-26 21:28:00,4.28,4.28,4.28,4.28,100
2025-02-26 21:53:00,4.29,4.29,4.29,4.29,135
2025-02-26 21:55:00,4.28,4.28,4.28,4.28,255
2025-02-26 21:57:00,4.28,4.28,4.28,4.28,569
