Date,Open,High,Low,Close,Volume
2025-02-25 13:36:00,1.08,1.08,1.08,1.08,500
2025-02-25 14:08:00,1.08,1.08,1.08,1.08,500
2025-02-25 15:30:00,1.1,1.1,1.1,1.1,2751
2025-02-25 15:41:00,1.09,1.1,1.09,1.1,2000
2025-02-25 15:48:00,1.1,1.1,1.1,1.1,1000
2025-02-25 16:13:00,1.11,1.11,1.11,1.11,107
2025-02-25 16:19:00,1.09,1.09,1.09,1.09,100
2025-02-25 16:26:00,1.08,1.08,1.08,1.08,114
2025-02-25 16:27:00,1.09,1.09,1.08,1.08,510
2025-02-25 16:30:00,1.1,1.1,1.1,1.1,1000
2025-02-25 16:33:00,1.08,1.08,1.08,1.08,200
2025-02-25 17:01:00,1.1,1.1,1.1,1.1,975
2025-02-25 17:02:00,1.1,1.15,1.1,1.15,103829
2025-02-25 17:04:00,1.15,1.15,1.14,1.14,1108
2025-02-25 17:07:00,1.14,1.14,1.14,1.14,2629
2025-02-25 17:09:00,1.13,1.13,1.13,1.13,100
2025-02-25 17:10:00,1.14,1.14,1.14,1.14,1301
2025-02-25 17:14:00,1.13,1.13,1.13,1.13,10000
2025-02-25 17:15:00,1.13,1.13,1.13,1.13,1500
2025-02-25 17:22:00,1.13,1.13,1.13,1.13,11802
2025-02-25 17:24:00,1.13,1.13,1.13,1.13,12000
2025-02-25 17:31:00,1.14,1.14,1.14,1.14,100
2025-02-25 17:34:00,1.14,1.14,1.14,1.14,2500
2025-02-25 17:52:00,1.14,1.14,1.14,1.14,100
2025-02-25 17:57:00,1.14,1.14,1.13,1.13,9500
2025-02-25 17:58:00,1.14,1.14,1.14,1.14,100
2025-02-25 18:01:00,1.13,1.13,1.13,1.13,32808
2025-02-25 18:07:00,1.13,1.13,1.13,1.13,13000
2025-02-25 18:11:00,1.13,1.13,1.13,1.13,11700
2025-02-25 18:15:00,1.13,1.15,1.13,1.14,3383
2025-02-25 18:16:00,1.14,1.14,1.14,1.14,800
2025-02-25 18:17:00,1.14,1.15,1.14,1.14,7800
2025-02-25 18:18:00,1.15,1.15,1.15,1.15,755
2025-02-25 18:21:00,1.14,1.15,1.14,1.15,3000
2025-02-25 18:26:00,1.15,1.15,1.15,1.15,5000
2025-02-25 18:27:00,1.14,1.15,1.14,1.15,2000
2025-02-25 18:36:00,1.14,1.14,1.14,1.14,2000
2025-02-25 18:40:00,1.14,1.14,1.14,1.14,100
2025-02-25 18:42:00,1.14,1.14,1.14,1.14,1000
2025-02-25 18:43:00,1.15,1.15,1.15,1.15,100
2025-02-25 18:47:00,1.14,1.14,1.14,1.14,600
2025-02-25 18:49:00,1.14,1.15,1.14,1.15,1201
2025-02-25 18:50:00,1.15,1.15,1.15,1.15,200
2025-02-25 18:51:00,1.15,1.15,1.15,1.15,200
2025-02-25 18:56:00,1.15,1.15,1.15,1.15,100
2025-02-25 19:24:00,1.14,1.14,1.14,1.14,443
2025-02-25 19:31:00,1.14,1.14,1.14,1.14,600
2025-02-25 19:43:00,1.14,1.14,1.14,1.14,166
2025-02-25 20:09:00,1.14,1.14,1.13,1.13,15000
2025-02-25 20:14:00,1.14,1.14,1.14,1.14,3673
2025-02-25 20:19:00,1.14,1.14,1.14,1.14,500
2025-02-25 20:26:00,1.14,1.14,1.13,1.13,11100
2025-02-25 20:29:00,1.13,1.13,1.13,1.13,15002
2025-02-25 20:40:00,1.14,1.14,1.14,1.14,324
2025-02-25 20:55:00,1.14,1.14,1.13,1.13,12263
2025-02-25 21:10:00,1.12,1.12,1.12,1.12,200
2025-02-25 21:31:00,1.13,1.13,1.13,1.13,15000
2025-02-25 21:32:00,1.12,1.12,1.12,1.12,364
2025-02-25 21:39:00,1.12,1.12,1.12,1.12,509
2025-02-25 21:42:00,1.12,1.13,1.11,1.11,2300
2025-02-25 21:50:00,1.13,1.13,1.13,1.13,200
2025-02-26 00:01:00,1.13,1.13,1.13,1.13,280
