Date,Open,High,Low,Close,Volume
2025-02-25 15:30:00,1.54,1.54,1.54,1.54,5667
2025-02-25 15:40:00,1.55,1.56,1.55,1.55,1000
2025-02-25 15:41:00,1.56,1.56,1.54,1.54,800
2025-02-25 15:42:00,1.54,1.54,1.54,1.54,100
2025-02-25 15:43:00,1.54,1.54,1.54,1.54,837
2025-02-25 15:45:00,1.54,1.54,1.54,1.54,250
2025-02-25 15:47:00,1.54,1.54,1.54,1.54,600
2025-02-25 15:48:00,1.53,1.53,1.53,1.53,205
2025-02-25 15:49:00,1.54,1.54,1.54,1.54,3500
2025-02-25 15:51:00,1.53,1.53,1.53,1.53,346
2025-02-25 15:52:00,1.54,1.54,1.54,1.54,550
2025-02-25 15:53:00,1.53,1.53,1.22,1.3,463100
2025-02-25 15:54:00,1.3,1.32,1.29,1.29,11985
2025-02-25 15:55:00,1.29,1.3,1.29,1.3,4337
2025-02-25 15:56:00,1.3,1.34,1.3,1.34,1050
2025-02-25 15:57:00,1.32,1.34,1.32,1.32,2118
2025-02-25 15:58:00,1.34,1.34,1.31,1.32,5687
2025-02-25 15:59:00,1.34,1.34,1.31,1.31,4608
2025-02-25 16:00:00,1.32,1.33,1.31,1.31,7196
2025-02-25 16:01:00,1.32,1.32,1.32,1.32,3403
2025-02-25 16:02:00,1.35,1.35,1.33,1.35,10605
2025-02-25 16:03:00,1.32,1.33,1.32,1.33,2031
2025-02-25 16:04:00,1.32,1.32,1.3,1.3,23530
2025-02-25 16:05:00,1.3,1.3,1.28,1.28,7852
2025-02-25 16:06:00,1.3,1.3,1.3,1.3,200
2025-02-25 16:07:00,1.29,1.3,1.28,1.3,9590
2025-02-25 16:08:00,1.3,1.3,1.29,1.29,1753
2025-02-25 16:09:00,1.3,1.31,1.3,1.31,2694
2025-02-25 16:10:00,1.31,1.31,1.3,1.31,2924
2025-02-25 16:11:00,1.3,1.32,1.3,1.31,11544
2025-02-25 16:12:00,1.32,1.32,1.32,1.32,491
2025-02-25 16:13:00,1.32,1.32,1.32,1.32,403
2025-02-25 16:14:00,1.3,1.31,1.3,1.31,867
2025-02-25 16:15:00,1.31,1.31,1.3,1.31,476
2025-02-25 16:16:00,1.31,1.31,1.29,1.29,37804
2025-02-25 16:17:00,1.28,1.28,1.26,1.28,14264
2025-02-25 16:18:00,1.26,1.28,1.26,1.28,3842
2025-02-25 16:19:00,1.28,1.3,1.28,1.29,12063
2025-02-25 16:20:00,1.29,1.29,1.28,1.28,1398
2025-02-25 16:21:00,1.29,1.29,1.29,1.29,205
2025-02-25 16:22:00,1.29,1.32,1.29,1.31,2651
2025-02-25 16:23:00,1.32,1.32,1.31,1.31,420
2025-02-25 16:24:00,1.31,1.32,1.31,1.32,1529
2025-02-25 16:25:00,1.32,1.32,1.32,1.32,6254
2025-02-25 16:26:00,1.33,1.33,1.32,1.33,2303
2025-02-25 16:27:00,1.32,1.32,1.32,1.32,2485
2025-02-25 16:28:00,1.32,1.32,1.32,1.32,1013
2025-02-25 16:29:00,1.32,1.34,1.32,1.33,12295
2025-02-25 16:30:00,1.33,1.34,1.33,1.34,401
2025-02-25 16:31:00,1.34,1.34,1.34,1.34,131
2025-02-25 16:32:00,1.34,1.34,1.33,1.34,26801
2025-02-25 16:33:00,1.33,1.34,1.33,1.34,1889
2025-02-25 16:34:00,1.34,1.34,1.33,1.33,420
2025-02-25 16:35:00,1.33,1.34,1.33,1.34,6026
2025-02-25 16:36:00,1.33,1.34,1.33,1.34,949
2025-02-25 16:37:00,1.34,1.34,1.33,1.34,2800
2025-02-25 16:38:00,1.34,1.34,1.34,1.34,2105
2025-02-25 16:39:00,1.33,1.34,1.33,1.34,1200
2025-02-25 16:40:00,1.34,1.34,1.33,1.33,5927
2025-02-25 16:41:00,1.33,1.34,1.33,1.33,2867
2025-02-25 16:42:00,1.33,1.33,1.33,1.33,300
2025-02-25 16:43:00,1.33,1.33,1.33,1.33,329
2025-02-25 16:44:00,1.33,1.33,1.33,1.33,328
2025-02-25 16:45:00,1.34,1.34,1.33,1.33,2038
2025-02-25 16:46:00,1.34,1.34,1.34,1.34,310
2025-02-25 16:47:00,1.33,1.34,1.33,1.34,2874
2025-02-25 16:48:00,1.33,1.34,1.33,1.33,1300
2025-02-25 16:49:00,1.34,1.34,1.33,1.33,200
2025-02-25 16:50:00,1.33,1.33,1.33,1.33,329
2025-02-25 16:51:00,1.33,1.33,1.33,1.33,211
2025-02-25 16:52:00,1.34,1.34,1.33,1.34,2820
2025-02-25 16:53:00,1.34,1.35,1.34,1.35,3691
2025-02-25 16:54:00,1.36,1.36,1.36,1.36,4904
2025-02-25 16:55:00,1.36,1.36,1.36,1.36,320
2025-02-25 16:56:00,1.36,1.36,1.36,1.36,300
2025-02-25 16:57:00,1.35,1.35,1.34,1.35,2085
2025-02-25 16:58:00,1.34,1.36,1.34,1.36,2936
2025-02-25 16:59:00,1.36,1.36,1.36,1.36,7111
2025-02-25 17:00:00,1.36,1.37,1.36,1.37,2305
2025-02-25 17:01:00,1.37,1.37,1.36,1.37,1600
2025-02-25 17:02:00,1.36,1.37,1.36,1.37,2100
2025-02-25 17:03:00,1.36,1.37,1.36,1.36,7224
2025-02-25 17:04:00,1.36,1.37,1.36,1.36,829
2025-02-25 17:05:00,1.36,1.36,1.36,1.36,1430
2025-02-25 17:06:00,1.36,1.36,1.35,1.35,1400
2025-02-25 17:07:00,1.35,1.36,1.35,1.35,400
2025-02-25 17:08:00,1.35,1.35,1.35,1.35,200
2025-02-25 17:09:00,1.35,1.35,1.34,1.34,44783
2025-02-25 17:10:00,1.34,1.35,1.34,1.34,1200
2025-02-25 17:11:00,1.35,1.39,1.35,1.39,27484
2025-02-25 17:12:00,1.39,1.41,1.39,1.41,13441
2025-02-25 17:13:00,1.41,1.42,1.41,1.42,600
2025-02-25 17:15:00,1.4,1.4,1.4,1.4,441
2025-02-25 17:16:00,1.4,1.42,1.4,1.42,600
2025-02-25 17:17:00,1.4,1.42,1.4,1.41,541
