Date,Open,High,Low,Close,Volume
2025-02-25 14:07:00,0.78,0.78,0.78,0.78,345
2025-02-25 15:32:00,0.82,0.82,0.82,0.82,1000
2025-02-25 15:37:00,0.84,0.84,0.84,0.84,100
2025-02-25 15:42:00,0.84,0.84,0.84,0.84,220
2025-02-25 15:49:00,0.82,0.82,0.82,0.82,828
2025-02-25 15:52:00,0.82,0.82,0.82,0.82,877
2025-02-25 15:57:00,0.84,0.84,0.82,0.83,3800
2025-02-25 15:58:00,0.8,0.86,0.73,0.79,180244
2025-02-25 15:59:00,0.75,0.76,0.75,0.75,17889
2025-02-25 16:00:00,0.77,0.77,0.69,0.7,38629
2025-02-25 16:01:00,0.7,0.7,0.67,0.67,1050
2025-02-25 16:02:00,0.67,0.67,0.67,0.67,2060
2025-02-25 16:05:00,0.7,0.71,0.69,0.71,1645
2025-02-25 16:06:00,0.71,0.71,0.71,0.71,782
2025-02-25 16:07:00,0.69,0.7,0.68,0.7,2475
2025-02-25 16:08:00,0.7,0.7,0.7,0.7,100
2025-02-25 16:11:00,0.7,0.7,0.7,0.7,1145
2025-02-25 16:12:00,0.7,0.7,0.7,0.7,1200
2025-02-25 16:14:00,0.69,0.7,0.69,0.7,800
2025-02-25 16:20:00,0.7,0.7,0.7,0.7,2000
2025-02-25 16:21:00,0.7,0.7,0.7,0.7,236
2025-02-25 16:22:00,0.73,0.73,0.7,0.7,5400
2025-02-25 16:25:00,0.7,0.7,0.69,0.69,1367
2025-02-25 16:29:00,0.69,0.69,0.69,0.69,6000
2025-02-25 16:30:00,0.69,0.69,0.69,0.69,300
2025-02-25 16:31:00,0.69,0.69,0.69,0.69,4900
2025-02-25 16:32:00,0.69,0.69,0.68,0.69,6658
2025-02-25 16:33:00,0.69,0.69,0.68,0.69,1637
2025-02-25 16:34:00,0.69,0.69,0.69,0.69,379
2025-02-25 16:35:00,0.69,0.69,0.65,0.65,17100
2025-02-25 16:36:00,0.65,0.65,0.65,0.65,800
2025-02-25 16:39:00,0.65,0.65,0.65,0.65,1700
2025-02-25 16:40:00,0.7,0.7,0.67,0.67,10071
2025-02-25 16:41:00,0.66,0.68,0.63,0.65,18188
2025-02-25 16:42:00,0.65,0.65,0.62,0.62,2800
2025-02-25 16:43:00,0.65,0.65,0.64,0.64,1014
2025-02-25 16:44:00,0.65,0.65,0.64,0.64,7055
2025-02-25 16:45:00,0.64,0.64,0.64,0.64,400
2025-02-25 16:46:00,0.64,0.64,0.64,0.64,100
2025-02-25 16:47:00,0.63,0.63,0.63,0.63,101
2025-02-25 16:48:00,0.63,0.63,0.62,0.63,1493
2025-02-25 16:49:00,0.63,0.63,0.62,0.63,2847
2025-02-25 16:50:00,0.66,0.66,0.66,0.66,300
2025-02-25 16:53:00,0.63,0.66,0.63,0.66,761
2025-02-25 16:54:00,0.66,0.66,0.66,0.66,100
2025-02-25 16:58:00,0.66,0.66,0.66,0.66,375
2025-02-25 16:59:00,0.66,0.67,0.63,0.66,10480
2025-02-25 17:07:00,0.66,0.66,0.66,0.66,350
2025-02-25 17:08:00,0.7,0.7,0.66,0.66,400
2025-02-25 17:13:00,0.63,0.66,0.63,0.66,5300
2025-02-25 17:14:00,0.63,0.66,0.63,0.66,3000
2025-02-25 17:15:00,0.68,0.68,0.66,0.66,800
2025-02-25 17:16:00,0.66,0.66,0.66,0.66,300
2025-02-25 17:17:00,0.66,0.66,0.66,0.66,300
2025-02-25 17:19:00,0.66,0.66,0.66,0.66,900
2025-02-25 17:25:00,0.63,0.66,0.63,0.66,4988
2025-02-25 17:26:00,0.66,0.66,0.66,0.66,400
2025-02-25 17:31:00,0.63,0.63,0.63,0.63,500
2025-02-25 17:44:00,0.65,0.65,0.65,0.65,100
2025-02-25 17:45:00,0.66,0.66,0.66,0.66,6491
2025-02-25 17:51:00,0.66,0.66,0.66,0.66,200
2025-02-25 17:58:00,0.66,0.66,0.66,0.66,140
2025-02-25 18:03:00,0.64,0.64,0.63,0.63,1100
2025-02-25 18:14:00,0.64,0.64,0.64,0.64,500
2025-02-25 18:17:00,0.66,0.66,0.66,0.66,216
2025-02-25 18:39:00,0.65,0.65,0.65,0.65,730
2025-02-25 18:50:00,0.64,0.64,0.64,0.64,100
2025-02-25 18:57:00,0.64,0.64,0.64,0.64,500
2025-02-25 19:09:00,0.65,0.65,0.65,0.65,100
2025-02-25 19:10:00,0.66,0.66,0.66,0.66,100
2025-02-25 19:12:00,0.65,0.65,0.65,0.65,1200
2025-02-25 19:18:00,0.66,0.66,0.66,0.66,4000
2025-02-25 19:19:00,0.64,0.64,0.63,0.63,1200
2025-02-25 19:50:00,0.63,0.64,0.63,0.64,2250
2025-02-25 19:51:00,0.65,0.65,0.65,0.65,201
2025-02-25 19:58:00,0.63,0.63,0.63,0.63,10000
2025-02-25 19:59:00,0.65,0.65,0.65,0.65,700
2025-02-25 20:01:00,0.65,0.65,0.65,0.65,270
2025-02-25 20:03:00,0.64,0.64,0.64,0.64,2055
2025-02-25 20:05:00,0.65,0.65,0.65,0.65,600
2025-02-25 20:11:00,0.65,0.65,0.65,0.65,1420
2025-02-25 20:21:00,0.65,0.65,0.65,0.65,1080
