Date,Open,High,Low,Close,Volume
2025-02-26 13:47:00,2.37,2.37,2.37,2.37,2111
2025-02-26 13:51:00,2.37,2.37,2.37,2.37,1889
2025-02-26 14:00:00,2.37,2.37,2.2,2.37,511
2025-02-26 14:49:00,2.37,2.37,2.37,2.37,100
2025-02-26 15:25:00,2.19,2.19,2.19,2.19,200
2025-02-26 15:26:00,2.4,2.4,2.4,2.4,100
2025-02-26 15:30:00,2.23,2.3,2.2,2.3,1001
2025-02-26 15:33:00,2.31,2.31,2.31,2.31,100
2025-02-26 15:34:00,2.31,2.31,2.31,2.31,100
2025-02-26 15:55:00,2.17,2.23,2.16,2.23,2200
2025-02-26 16:02:00,2.23,2.23,2.23,2.23,100
2025-02-26 16:03:00,2.17,2.17,2.17,2.17,500
2025-02-26 16:04:00,2.23,2.29,2.23,2.29,200
2025-02-26 19:18:00,2.23,2.23,2.23,2.23,1000
2025-02-26 19:19:00,2.29,2.29,2.29,2.29,100
2025-02-26 21:06:00,2.28,2.28,2.28,2.28,500
2025-02-26 21:09:00,2.29,2.29,2.29,2.29,100
2025-02-26 21:21:00,2.26,2.26,2.04,2.16,8310
2025-02-26 21:29:00,2.2,2.29,2.2,2.29,201
2025-02-26 21:53:00,2.2,2.29,2.2,2.21,1182
2025-02-26 21:58:00,2.24,2.28,2.24,2.24,1434
2025-02-26 21:59:00,2.28,2.28,2.2,2.21,502
