Date,Open,High,Low,Close,Volume
2025-02-28 15:30:00,5.58,5.58,5.41,5.41,1816
2025-02-28 15:31:00,5.45,5.45,5.45,5.45,7446
2025-02-28 15:32:00,5.2,5.2,5.2,5.2,409
2025-02-28 15:33:00,5.22,5.22,5.22,5.22,100
2025-02-28 15:41:00,5.19,5.19,5.19,5.19,157
2025-02-28 15:48:00,5.31,5.31,5.31,5.31,100
2025-02-28 16:01:00,5.27,5.27,5.27,5.27,587
2025-02-28 16:12:00,5.34,5.34,5.34,5.34,102
2025-02-28 16:13:00,5.35,5.35,5.35,5.35,535
2025-02-28 16:20:00,5.38,5.39,5.38,5.39,1172
2025-02-28 16:21:00,5.42,5.45,5.42,5.43,1271
2025-02-28 16:22:00,5.63,5.63,5.63,5.63,284
2025-02-28 16:24:00,5.63,5.63,5.63,5.63,1000
2025-02-28 16:55:00,5.47,5.54,5.47,5.54,775
2025-02-28 17:19:00,5.6,5.64,5.56,5.63,1100
2025-02-28 17:20:00,5.63,5.64,5.63,5.64,537
2025-02-28 17:23:00,5.68,5.68,5.68,5.68,100
2025-02-28 17:30:00,5.68,5.68,5.68,5.68,100
2025-02-28 18:06:00,5.69,5.69,5.69,5.69,203
2025-02-28 18:17:00,5.67,5.67,5.67,5.67,100
2025-02-28 18:23:00,5.69,5.69,5.69,5.69,250
2025-02-28 18:33:00,5.69,5.69,5.69,5.69,100
2025-02-28 19:16:00,5.69,5.69,5.69,5.69,183
2025-02-28 19:33:00,5.67,5.67,5.67,5.67,210
2025-02-28 19:36:00,5.72,5.72,5.72,5.72,104
2025-02-28 19:44:00,5.72,5.75,5.72,5.75,1097
2025-02-28 19:46:00,5.72,5.72,5.72,5.72,5150
2025-02-28 19:59:00,5.72,5.72,5.7,5.72,2063
2025-02-28 20:07:00,5.69,5.69,5.64,5.64,1102
2025-02-28 20:56:00,5.62,5.62,5.62,5.62,281
2025-02-28 20:59:00,5.64,5.64,5.64,5.64,110
2025-02-28 21:29:00,5.66,5.66,5.64,5.64,502
2025-02-28 21:41:00,5.66,5.66,5.66,5.66,301
2025-02-28 21:45:00,5.75,5.75,5.74,5.75,583
2025-02-28 21:46:00,5.75,5.75,5.75,5.75,100
2025-02-28 21:47:00,5.71,5.71,5.71,5.71,125
2025-02-28 21:48:00,5.75,5.75,5.75,5.75,125
2025-02-28 21:50:00,5.75,5.75,5.75,5.75,531
2025-02-28 21:53:00,5.76,5.76,5.76,5.76,100
2025-02-28 21:54:00,5.77,5.77,5.77,5.77,100
2025-02-28 21:55:00,5.74,5.77,5.74,5.77,1212
2025-02-28 21:57:00,5.8,5.8,5.8,5.8,314
2025-02-28 21:58:00,5.8,5.8,5.8,5.8,299
2025-02-28 21:59:00,5.8,5.8,5.79,5.79,411
